-12.834,-14.467,32.047,21.621,19.271,23.214,31.803,43.301,17.902
-12.159,-14.635,32.752,22.265,19.161,22.729,30.817,43.358,20.05
-11.409,-14.709,33.347,22.985,19.093,22.271,29.895,42.993,22.433
-10.603,-14.68,33.819,23.778,19.073,21.839,29.032,42.283,25.015
-9.7663,-14.537,34.16,24.635,19.103,21.434,28.223,41.321,27.749
-8.9196,-14.278,34.37,25.547,19.189,21.057,27.464,40.186,30.555
-8.0837,-13.904,34.45,26.499,19.333,20.708,26.75,38.948,33.311
-7.2761,-13.42,34.405,27.475,19.54,20.387,26.076,37.668,35.903
-6.5119,-12.834,34.245,28.46,19.812,20.096,25.44,36.396,38.23
-5.8038,-12.159,33.984,29.433,20.155,19.837,24.837,35.16,40.2
-5.1613,-11.409,33.635,30.369,20.568,19.612,24.267,33.976,41.733
-4.5889,-10.603,33.214,31.247,21.056,19.423,23.726,32.855,42.768
-4.0892,-9.7663,32.732,32.047,21.621,19.271,23.214,31.803,43.301
-3.6627,-8.9196,32.201,32.752,22.265,19.161,22.729,30.817,43.358
-3.3076,-8.0837,31.633,33.347,22.985,19.093,22.271,29.895,42.993
-3.0202,-7.2761,31.038,33.819,23.778,19.073,21.839,29.032,42.283
-2.7945,-6.5119,30.427,34.16,24.635,19.103,21.434,28.223,41.321
-2.6226,-5.8038,29.809,34.37,25.547,19.189,21.057,27.464,40.186
-2.5001,-5.1613,29.187,34.45,26.499,19.333,20.708,26.75,38.948
-2.4219,-4.5889,28.566,34.405,27.475,19.54,20.387,26.076,37.668
-2.383,-4.0892,27.95,34.245,28.46,19.812,20.096,25.44,36.396
-2.3785,-3.6627,27.342,33.984,29.433,20.155,19.837,24.837,35.16
-2.404,-3.3076,26.743,33.635,30.369,20.568,19.612,24.267,33.976
-2.4554,-3.0202,26.156,33.214,31.247,21.056,19.423,23.726,32.855
-2.5292,-2.7945,25.582,32.732,32.047,21.621,19.271,23.214,31.803
-2.6232,-2.6226,25.021,32.201,32.752,22.265,19.161,22.729,30.817
-2.7351,-2.5001,24.475,31.633,33.347,22.985,19.093,22.271,29.895
-2.8633,-2.4219,23.945,31.038,33.819,23.778,19.073,21.839,29.032
-3.0063,-2.383,23.43,30.427,34.16,24.635,19.103,21.434,28.223
-3.1635,-2.3785,22.933,29.809,34.37,25.547,19.189,21.057,27.464
-3.3343,-2.404,22.452,29.187,34.45,26.499,19.333,20.708,26.75
-3.5187,-2.4554,21.989,28.566,34.405,27.475,19.54,20.387,26.076
-3.7173,-2.5292,21.545,27.95,34.245,28.46,19.812,20.096,25.44
-3.9304,-2.6232,21.12,27.342,33.984,29.433,20.155,19.837,24.837
-4.1583,-2.7351,20.715,26.743,33.635,30.369,20.568,19.612,24.267
-4.4012,-2.8633,20.331,26.156,33.214,31.247,21.056,19.423,23.726
-4.6598,-3.0063,19.969,25.582,32.732,32.047,21.621,19.271,23.214
-4.9349,-3.1635,19.63,25.021,32.201,32.752,22.265,19.161,22.729
-5.2275,-3.3343,19.315,24.475,31.633,33.347,22.985,19.093,22.271
-5.5388,-3.5187,19.027,23.945,31.038,33.819,23.778,19.073,21.839
-5.8703,-3.7173,18.767,23.43,30.427,34.16,24.635,19.103,21.434
-6.2237,-3.9304,18.538,22.933,29.809,34.37,25.547,19.189,21.057
-6.6001,-4.1583,18.342,22.452,29.187,34.45,26.499,19.333,20.708
-6.9993,-4.4012,18.181,21.989,28.566,34.405,27.475,19.54,20.387
-7.4222,-4.6598,18.059,21.545,27.95,34.245,28.46,19.812,20.096
-7.869,-4.9349,17.979,21.12,27.342,33.984,29.433,20.155,19.837
-8.3395,-5.2275,17.945,20.715,26.743,33.635,30.369,20.568,19.612
-8.8329,-5.5388,17.961,20.331,26.156,33.214,31.247,21.056,19.423
-9.3479,-5.8703,18.032,19.969,25.582,32.732,32.047,21.621,19.271
-9.8825,-6.2237,18.162,19.63,25.021,32.201,32.752,22.265,19.161
-10.434,-6.6001,18.355,19.315,24.475,31.633,33.347,22.985,19.093
-11,-6.9993,18.614,19.027,23.945,31.038,33.819,23.778,19.073
-11.574,-7.4222,18.945,18.767,23.43,30.427,34.16,24.635,19.103
-12.149,-7.869,19.357,18.538,22.933,29.809,34.37,25.547,19.189
-12.715,-8.3395,19.856,18.342,22.452,29.187,34.45,26.499,19.333
-13.264,-8.8329,20.446,18.181,21.989,28.566,34.405,27.475,19.54
-13.784,-9.3479,21.128,18.059,21.545,27.95,34.245,28.46,19.812
-14.262,-9.8825,21.899,17.979,21.12,27.342,33.984,29.433,20.155
-14.684,-10.434,22.757,17.945,20.715,26.743,33.635,30.369,20.568
-15.036,-11,23.694,17.961,20.331,26.156,33.214,31.247,21.056
-15.302,-11.574,24.702,18.032,19.969,25.582,32.732,32.047,21.621
-15.464,-12.149,25.769,18.162,19.63,25.021,32.201,32.752,22.265
-15.505,-12.715,26.881,18.355,19.315,24.475,31.633,33.347,22.985
